id,first_review,last_review,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
38677702,2019-10-10,2023-09-09,68,16,5,4,5,5,5,5,5,4,1
38700691,2019-10-10,2023-08-06,104,33,0,5,5,5,5,5,5,5,2
38853577,2019-12-25,2023-08-15,257,53,1,5,5,5,5,5,5,5,6
38908446,2019-09-29,2023-09-04,107,43,2,5,5,5,5,5,5,5,2
38984143,2019-10-25,2023-09-05,326,72,9,5,5,5,5,5,5,5,7
39018287,2019-10-24,2021-10-07,17,0,0,5,5,5,5,5,5,5,0
39087103,2019-11-04,2023-07-01,79,8,0,5,5,5,5,5,5,5,2
39150604,2019-10-20,2023-09-03,67,21,2,5,5,5,5,5,5,5,1
39178017,2020-01-14,2020-01-14,1,0,0,5,5,5,5,5,5,5,0
39252289,2019-10-14,2023-08-20,254,75,3,5,5,5,5,5,5,5,5
39307407,2022-07-19,2022-07-19,1,0,0,1,1,1,1,1,1,1,0
39373040,2022-04-25,2023-08-29,28,19,2,5,5,5,5,5,5,5,2
39511582,2019-11-15,2023-05-26,17,1,0,5,5,5,5,5,5,5,0
39585412,2019-11-09,2023-09-07,72,12,4,5,5,5,5,5,5,5,2
39609557,2019-12-26,2023-07-30,32,8,0,5,5,5,5,5,5,5,1
39672260,2019-11-03,2023-08-26,26,7,1,5,5,5,5,5,5,5,1
39675590,2019-11-25,2023-08-22,106,40,2,5,5,5,5,5,5,5,2
39692398,2020-05-01,2023-09-01,11,5,1,5,5,5,5,5,5,5,0
39692950,2019-12-27,2023-06-11,14,3,0,5,5,5,5,5,5,5,0
39719794,2019-11-10,2023-08-26,11,3,1,5,5,5,5,5,5,5,0
39720181,2019-10-30,2021-02-28,12,0,0,5,5,5,5,5,5,5,0
39756574,2020-02-17,2023-08-06,3,1,0,5,5,4,5,5,5,5,0
39768389,2019-11-10,2022-08-28,13,0,0,4,4,4,5,4,4,4,0
39846597,2022-10-08,2023-08-08,8,8,0,5,4,5,5,5,5,5,1
39865678,2019-12-06,2023-08-31,32,6,1,5,5,5,5,5,5,5,1
39887452,2022-07-17,2023-08-25,11,6,2,5,5,5,5,5,5,5,1
39983373,2020-01-02,2023-05-31,27,3,0,5,5,5,5,5,5,5,1
39987036,2019-11-25,2023-05-31,43,10,0,5,5,5,5,5,5,5,1
39989059,2020-04-05,2020-11-01,9,0,0,5,5,5,5,5,5,5,0
40089718,2020-01-29,2023-08-07,113,36,0,5,5,5,5,5,5,5,3
40330257,2019-12-26,2023-08-28,88,25,2,5,5,5,5,5,5,5,2
40405521,2020-01-03,2023-09-04,103,50,5,5,5,5,5,5,5,5,2
40507724,2020-01-03,2023-09-02,35,2,1,5,5,5,5,5,5,5,1
40509232,2019-12-31,2023-08-04,64,18,0,5,5,5,5,5,5,5,1
40509548,2019-12-27,2022-02-18,30,0,0,4,5,4,5,5,5,5,1
40511182,2020-01-15,2023-08-25,94,35,2,5,5,5,5,5,5,5,2
40516102,2020-01-21,2022-04-27,21,0,0,5,5,5,5,5,5,5,0
40579627,2020-01-07,2023-08-22,23,9,1,5,5,5,5,5,5,5,1
40659619,2019-12-15,2023-09-01,73,22,2,5,5,5,5,5,4,5,2
40758428,2020-03-26,2023-08-27,149,62,1,5,5,5,5,5,5,5,4
41034780,2020-01-25,2023-04-11,6,1,0,5,5,5,5,5,5,5,0
41034920,2022-10-23,2022-10-23,1,1,0,4,5,5,5,5,5,5,0
41035096,2020-03-08,2020-03-08,1,0,0,5,4,5,5,5,5,5,0
41107902,2020-01-21,2023-08-31,131,48,3,5,5,5,5,5,5,5,3
41152952,2020-01-04,2023-09-05,112,29,3,5,5,5,5,5,5,5,2
41207934,2020-02-08,2023-08-26,52,19,2,5,5,5,5,5,5,5,1
41266813,2020-02-10,2022-04-20,6,0,0,5,5,5,5,5,4,4,0
41508433,2020-01-17,2023-05-09,78,15,0,5,5,5,5,5,5,5,2
41577441,2020-04-24,2023-09-05,39,28,3,5,5,5,5,5,5,5,1
41622111,2020-02-10,2023-06-18,34,3,0,4,4,5,4,4,5,4,1
41904324,2020-02-03,2022-06-13,70,0,0,5,5,5,5,5,5,5,2
41934128,2020-02-17,2020-02-17,1,0,0,5,5,5,5,5,5,5,0
42198973,2021-05-04,2023-05-07,2,1,0,3,3,3,3,3,3,3,0
42199225,2021-05-16,2021-05-16,1,0,0,5,5,5,5,5,4,3,0
42200274,2020-02-29,2020-02-29,1,0,0,5,5,5,5,5,5,5,0
42259192,2020-02-15,2023-07-15,115,22,0,5,5,5,5,5,5,5,3
42365140,2020-03-17,2023-09-09,215,61,2,5,5,5,5,5,5,5,5
42408782,2020-03-03,2023-09-04,104,19,2,5,5,5,5,5,5,5,2
42486260,2020-03-09,2023-08-07,87,32,0,5,5,5,5,5,5,5,2
42621091,2020-03-05,2023-08-18,50,17,1,5,5,5,5,5,5,5,1
42646643,2021-06-07,2023-08-20,48,9,1,5,5,5,5,5,5,5,2
42813425,2020-05-04,2020-11-11,5,0,0,5,5,5,5,5,5,5,0
42830184,2023-01-08,2023-09-09,39,39,6,5,5,5,5,5,5,5,5
42943055,2020-03-29,2023-06-18,29,13,0,5,5,5,5,5,5,5,1
42944185,2021-03-12,2023-09-04,33,10,1,5,5,5,5,5,5,5,1
42965487,2020-06-14,2023-09-07,177,54,7,5,5,5,5,5,5,5,4
43224355,2020-05-23,2023-08-23,63,11,2,5,5,5,5,5,5,5,2
43268099,2020-05-22,2022-09-06,38,0,0,5,5,5,5,5,5,5,1
43451577,2020-07-13,2023-08-27,43,21,3,5,5,5,5,5,5,5,1
43536646,2020-08-14,2023-08-08,50,7,0,4,4,4,4,4,4,4,1
43644307,2020-06-15,2023-05-06,73,11,0,5,5,5,5,5,5,5,2
43714385,2020-06-24,2023-08-12,153,25,1,5,5,5,5,5,5,5,4
43735673,2020-06-26,2023-08-08,126,31,0,5,5,5,5,5,5,5,3
43870008,2020-07-26,2023-09-01,23,7,2,5,5,5,5,5,5,5,1
43946934,2020-07-03,2023-08-20,273,84,2,5,5,5,5,5,5,5,7
44046663,2020-07-29,2023-08-28,103,33,3,5,5,5,5,5,5,5,3
44047647,2021-07-03,2023-08-20,43,15,2,5,5,5,5,5,5,5,2
44120967,2020-07-14,2023-08-27,33,8,1,5,5,5,5,5,5,5,1
44138129,2020-09-20,2023-05-31,46,14,0,5,5,5,5,5,5,5,1
44138622,2020-10-24,2023-08-04,98,22,0,5,5,5,5,5,5,5,3
44139423,2020-07-12,2023-08-21,54,5,1,5,5,5,5,5,5,5,1
44155050,2022-05-03,2023-08-18,57,43,2,5,5,5,5,5,5,5,3
44210333,2020-09-02,2023-08-30,35,11,2,5,5,4,5,5,5,4,1
44394749,2021-03-24,2023-08-04,58,7,0,5,5,5,5,5,5,5,2
44394773,2020-08-24,2023-08-19,37,10,1,5,5,5,5,5,5,4,1
44395116,2020-09-17,2023-08-28,78,22,4,5,5,5,5,5,5,5,2
44475856,2020-09-11,2022-12-01,28,2,0,5,5,5,5,5,5,5,1
44631597,2021-07-09,2023-07-30,28,5,0,5,5,5,5,5,5,5,1
44631599,2020-09-19,2023-07-25,33,7,0,5,5,5,5,5,5,5,1
44873269,2020-09-06,2023-05-27,2,1,0,5,5,5,5,5,5,5,0
44964399,2021-01-02,2022-12-28,26,1,0,5,5,4,5,5,5,4,1
45059254,2020-09-14,2022-10-31,16,1,0,5,5,5,5,5,5,5,0
45221639,2020-12-10,2023-08-06,20,6,0,4,4,4,5,5,4,4,1
45285966,2020-10-22,2023-08-07,48,12,0,5,5,5,5,5,5,5,1
45325730,2020-09-17,2023-09-10,160,45,6,5,5,5,5,5,5,5,4
45332502,2020-09-23,2023-09-01,29,11,2,5,5,5,5,5,5,5,1
45369477,2020-09-14,2023-08-04,69,27,0,5,5,5,5,5,5,5,2
45425951,2020-10-01,2023-09-07,263,141,11,5,5,5,5,5,5,5,7
45465980,2020-09-28,2023-07-15,50,5,0,5,5,5,5,5,5,5,1
45479159,2020-10-17,2023-09-02,43,14,2,5,5,5,5,5,5,5,1
45502500,2020-10-16,2023-09-05,31,8,2,5,5,5,5,5,5,5,1
45688454,2021-07-29,2023-03-11,15,6,0,4,4,4,4,4,5,4,1
45724869,2020-10-12,2023-07-15,41,8,0,5,5,5,5,5,5,5,1
45752720,2020-10-25,2023-08-22,21,8,1,5,5,5,5,5,5,5,1
45757303,2020-11-04,2023-08-29,68,38,2,5,5,5,5,5,5,5,2
45784569,2020-11-30,2023-09-06,13,2,1,5,5,5,5,5,5,5,0
45786198,2020-10-13,2023-08-31,73,23,1,5,5,4,5,5,5,5,2
45814092,2020-10-18,2023-08-10,42,26,0,5,5,5,5,5,5,5,1
45817846,2020-10-31,2023-08-21,54,13,1,5,5,5,5,5,5,5,2
45831138,2020-10-14,2023-09-05,32,13,2,5,5,5,5,5,5,5,1
45832398,2020-10-31,2023-09-04,43,19,3,5,5,5,5,5,5,5,1
45859708,2020-10-17,2021-08-01,35,0,0,5,5,5,5,5,5,5,1
45959808,2021-01-03,2023-08-22,46,16,1,5,5,5,5,5,5,5,1
45991205,2020-11-13,2023-08-03,60,23,0,5,5,5,5,5,5,5,2
46143194,2020-11-14,2023-08-04,40,7,0,5,5,5,5,5,5,5,1
46218212,2020-11-14,2023-08-27,159,50,1,5,5,5,5,5,5,5,5
46258496,2020-11-22,2023-08-18,109,38,2,5,5,5,5,5,5,5,3
46449866,2021-01-11,2021-03-28,7,0,0,4,4,4,4,5,5,4,0
46509260,2020-12-19,2023-08-23,36,8,2,5,5,5,5,5,5,5,1
46566517,2020-11-30,2023-08-24,50,16,2,5,5,5,5,5,5,5,1
46586477,2021-01-31,2023-08-09,33,21,0,5,5,5,5,5,5,5,1
46627748,2020-11-27,2023-09-10,21,8,3,5,5,5,5,5,5,5,1
46756725,2023-03-29,2023-07-19,4,4,0,5,5,5,5,5,5,5,1
46802635,2020-12-10,2023-01-15,36,6,0,5,5,5,5,5,5,5,1
46930773,2020-12-19,2023-08-24,78,29,2,5,5,5,5,5,5,5,2
47002093,2021-03-06,2023-08-27,45,6,1,5,5,5,5,5,5,5,1
47005037,2020-12-16,2023-07-24,190,50,0,5,5,5,5,5,5,5,6
47013683,2020-12-16,2023-08-06,124,22,0,5,5,5,5,5,5,5,4
47056875,2022-02-24,2023-03-24,14,4,0,5,5,5,5,5,5,5,1
47076317,2021-01-03,2023-05-17,69,25,0,5,5,5,5,5,5,5,2
47182082,2021-01-31,2023-08-27,78,41,1,5,5,5,5,5,5,5,2
47287832,2021-02-04,2023-09-01,34,9,1,5,5,5,5,5,5,5,1
47288383,2021-03-29,2023-03-19,15,1,0,5,5,5,5,5,5,5,1
47288508,2021-04-02,2022-05-08,12,0,0,5,5,5,5,5,5,5,0
47472222,2021-01-21,2021-08-20,13,0,0,5,5,5,5,5,5,5,0
47509249,2021-01-23,2023-08-22,33,14,2,5,5,5,5,5,5,5,1
47548307,2021-06-10,2023-08-15,12,5,1,5,5,5,5,5,5,5,0
47550083,2022-03-27,2023-09-04,19,13,5,5,5,5,5,5,5,5,1
47750062,2021-01-19,2023-07-24,68,6,0,5,5,5,5,5,5,5,2
47825974,2021-03-07,2023-09-01,12,3,1,5,5,5,5,5,5,4,0
47834786,2021-04-25,2022-05-12,33,0,0,5,5,5,5,5,5,5,1
47844662,2021-04-07,2023-09-01,70,25,2,5,5,5,5,5,4,5,2
47929864,2022-09-17,2022-09-17,1,1,0,2,1,2,1,1,4,3,0
47964443,2021-03-01,2023-09-09,106,55,5,5,5,5,5,5,5,5,3
48001497,2022-05-31,2022-08-11,5,0,0,4,4,4,5,4,5,4,0
48013141,2021-02-12,2023-08-16,49,28,1,5,5,5,5,5,5,5,2
48013143,2021-03-03,2023-08-30,35,12,2,5,5,5,5,5,5,5,1
48017530,2021-02-13,2023-03-01,39,9,0,5,5,5,5,5,5,5,1
48017756,2021-03-02,2023-08-26,44,17,2,5,5,5,5,5,4,5,1
48018165,2021-02-21,2023-08-10,50,21,0,5,5,5,5,5,4,5,2
48018397,2021-02-15,2023-08-27,56,21,1,5,5,5,5,5,4,5,2
48031787,2021-02-14,2023-06-30,44,15,0,5,5,5,5,5,4,5,1
48032083,2021-02-15,2023-07-28,61,28,0,5,5,5,5,5,5,5,2
48066353,2021-04-04,2023-08-03,54,22,0,5,5,5,5,5,5,5,2
48124639,2021-02-26,2023-08-12,96,43,1,5,5,5,5,5,5,5,3
48209459,2023-08-13,2023-09-02,2,2,2,5,5,5,5,5,5,5,2
48326686,2021-04-07,2021-05-19,2,0,0,5,5,5,5,5,5,5,0
48329188,2021-03-13,2023-06-01,15,4,0,5,5,5,5,5,5,5,0
48330180,2021-07-25,2023-05-25,24,8,0,5,5,5,5,5,5,5,1
48330524,2021-09-25,2023-05-02,27,6,0,5,5,4,5,5,5,5,1
48332287,2021-08-04,2022-08-15,5,0,0,4,4,3,5,5,5,4,0
48442230,2021-04-11,2023-05-21,29,12,0,5,5,5,5,5,5,5,1
48482354,2021-12-13,2023-09-07,100,62,8,5,5,5,5,5,5,5,5
48485966,2021-03-28,2021-07-10,6,0,0,5,5,5,5,5,5,5,0
48561672,2021-04-14,2023-08-31,42,16,2,5,5,5,5,5,5,5,1
48561678,2021-04-16,2023-06-26,49,16,0,5,5,5,5,5,5,5,2
48561683,2021-04-05,2023-08-31,33,22,3,5,5,5,5,5,5,5,1
48561685,2021-06-16,2023-09-04,42,11,2,5,5,5,5,5,5,5,2
48605341,2021-03-27,2023-08-07,44,15,0,5,5,5,5,5,5,5,1
48658878,2021-03-24,2023-08-12,83,33,1,5,5,5,5,5,5,5,3
48722120,2021-04-05,2023-08-28,44,32,2,5,5,5,5,5,5,5,1
48773699,2021-09-12,2022-04-18,6,0,0,5,5,5,5,5,5,5,0
48789243,2021-03-28,2023-09-03,230,77,3,5,5,5,5,5,5,5,8
48807617,2021-03-29,2023-08-26,65,19,3,5,5,5,5,5,5,5,2
48808772,2021-04-02,2022-11-16,11,2,0,5,5,5,5,5,5,5,0
48813785,2021-05-14,2023-08-20,69,20,1,5,5,4,5,5,5,5,2
48832436,2021-03-28,2023-08-06,97,26,0,5,5,5,5,5,5,5,3
48870045,2021-04-03,2023-08-28,86,26,3,5,5,5,5,5,5,5,3
48871846,2021-04-28,2023-05-29,62,30,0,5,5,5,5,5,5,5,2
48889521,2021-05-02,2023-08-18,33,15,2,5,5,5,5,5,5,4,1
48904808,2021-03-29,2023-09-04,143,58,8,5,5,5,5,5,5,5,5
48905222,2021-05-06,2023-06-11,51,18,0,5,5,5,5,5,5,5,2
48922600,2021-04-06,2023-07-25,39,6,0,5,5,5,5,5,5,5,1
48922996,2021-04-06,2022-12-11,20,1,0,5,5,5,5,5,5,5,1
48941638,2021-06-04,2023-08-03,15,5,0,5,5,5,5,5,5,5,1
48959130,2021-04-13,2023-08-22,29,12,4,5,5,5,5,5,5,5,1
49028871,2021-06-17,2023-08-27,30,11,1,5,5,5,5,5,5,5,1
49052189,2021-04-19,2023-08-06,55,22,0,5,5,5,5,5,5,5,2
49052563,2022-06-01,2023-04-02,5,2,0,5,5,5,5,5,5,5,0
49062703,2022-04-11,2023-02-02,13,6,0,5,5,4,5,5,5,5,1
49108945,2021-04-26,2023-09-04,197,71,4,5,5,5,5,5,5,5,7
49145135,2021-05-03,2023-08-13,13,11,1,5,5,5,5,5,5,5,0
49150865,2021-09-01,2023-08-30,11,3,1,5,5,5,5,5,5,5,0
49160071,2021-05-02,2022-09-02,7,0,0,5,5,5,5,5,4,4,0
49160669,2021-05-10,2023-07-08,22,2,0,5,5,5,5,5,5,5,1
49194336,2021-05-31,2023-08-07,21,4,0,5,5,5,5,5,5,5,1
49199398,2021-04-17,2023-07-09,75,17,0,5,5,5,5,5,5,5,3
49207246,2021-05-06,2023-06-11,12,2,0,5,5,5,5,5,5,5,0
49237470,2021-08-23,2021-09-24,3,0,0,5,5,5,5,5,5,5,0
49322050,2021-04-23,2023-05-07,26,21,0,5,5,5,5,5,5,5,1
49346729,2021-05-03,2023-09-05,99,37,4,5,5,5,5,5,5,5,3
49503565,2021-05-16,2023-08-27,75,28,5,5,5,5,5,5,5,5,3
49517750,2021-05-10,2023-04-07,34,4,0,5,5,5,5,5,5,5,1
49518311,2021-05-07,2022-06-10,28,0,0,5,5,5,5,5,5,5,1
49628666,2021-05-17,2023-09-01,30,7,1,5,5,5,5,5,5,5,1
49716200,2021-05-12,2023-08-23,138,58,3,5,5,5,5,5,5,5,5
49749631,2021-07-21,2023-08-04,10,2,0,5,5,5,5,5,5,5,0
49907603,2021-05-29,2023-08-22,123,40,2,5,5,5,5,5,5,5,4
49961906,2022-10-03,2023-03-03,3,3,0,5,4,5,5,5,5,5,0
49980682,2021-08-26,2021-09-25,2,0,0,5,5,5,5,5,5,5,0
50035194,2021-07-05,2023-09-04,39,29,3,5,5,5,5,5,5,5,1
50045534,2023-02-05,2023-08-05,4,4,0,5,5,5,5,5,5,5,1
50053749,2021-06-08,2023-07-31,36,21,0,5,4,5,5,5,5,4,1
50085065,2021-07-17,2023-08-03,37,14,0,5,5,4,5,5,5,5,1
50211622,2021-07-18,2023-08-14,19,9,1,5,5,5,5,5,5,5,1
50247259,2021-08-11,2023-08-27,36,23,2,5,5,5,5,5,4,5,1
50262474,2021-07-04,2023-08-23,16,15,1,5,4,5,5,5,4,4,1
50262688,2022-06-11,2023-06-16,13,10,0,4,4,5,5,5,4,4,1
50262792,2023-01-31,2023-05-28,4,4,0,5,5,5,5,5,4,5,1
50268916,2021-08-15,2023-09-09,61,25,5,5,5,5,5,5,5,5,2
50290953,2021-09-06,2023-08-23,67,32,1,5,5,5,5,5,5,5,3
50292752,2021-08-11,2022-07-25,7,0,0,4,4,4,4,5,5,4,0
50462775,2021-08-06,2023-07-29,15,3,0,5,5,5,5,5,5,5,1
50464678,2021-06-22,2023-05-01,46,10,0,5,5,5,5,5,5,5,2
50509425,2021-09-01,2023-06-22,3,1,0,5,5,5,5,5,5,5,0
50588877,2021-07-15,2023-08-13,28,12,1,4,4,4,4,4,4,4,1
50588880,2021-06-27,2023-08-18,16,9,1,5,5,5,4,5,5,5,1
50600747,2021-07-08,2023-08-25,36,23,2,5,5,5,5,5,5,5,1
50641996,2021-08-07,2023-09-01,67,10,1,4,4,4,4,5,5,4,3
50658134,2021-07-05,2023-09-08,102,52,6,5,5,5,5,5,5,5,4
50726467,2023-08-05,2023-09-04,4,4,2,5,5,5,5,5,5,5,3
50750968,2021-07-12,2023-08-05,19,4,0,5,5,5,5,5,5,4,1
50765391,2021-08-16,2023-08-21,5,2,1,4,5,5,5,5,4,4,0
50768652,2021-07-04,2023-09-04,404,159,28,5,5,5,5,5,5,5,15
50797719,2021-09-25,2023-09-05,71,43,3,5,5,5,5,5,5,5,3
50858071,2021-08-14,2023-08-27,68,29,2,5,5,5,5,5,5,5,3
50875623,2021-07-19,2023-08-27,174,85,5,5,5,5,5,5,5,5,7
50893912,2021-09-30,2023-09-05,57,29,3,5,5,5,5,5,5,5,2
50911311,2021-08-17,2023-05-07,10,4,0,5,5,5,5,5,5,5,0
50913428,2021-10-04,2023-09-10,16,7,1,5,5,5,5,5,5,5,1
50919960,2021-07-19,2023-09-03,44,20,2,5,5,5,5,5,5,5,2
50941383,2021-07-24,2023-08-31,167,55,5,5,5,5,5,5,5,5,6
50956036,2021-07-16,2021-11-08,13,0,0,5,5,5,5,5,5,5,0
50977112,2021-07-18,2023-09-05,155,93,14,5,5,5,5,5,5,5,6
50999585,2021-07-22,2023-08-13,40,17,1,4,5,4,5,5,5,5,2
51028993,2021-09-05,2023-09-04,58,34,4,5,5,5,5,5,5,5,2
51049223,2021-12-13,2023-08-31,23,10,3,5,5,5,5,5,5,5,1
51070684,2022-09-05,2023-03-25,16,15,0,5,5,5,5,5,5,5,1
51070923,2021-07-18,2023-08-25,40,20,2,5,5,5,5,5,5,5,2
51085176,2021-07-25,2023-08-29,99,37,2,5,5,5,5,5,5,5,4
51129506,2021-09-06,2021-12-30,6,0,0,5,5,5,4,5,5,5,0
51150981,2021-07-25,2023-09-05,186,147,23,5,5,5,5,5,5,5,7
51225273,2021-08-08,2023-08-07,47,20,0,5,5,5,5,5,5,5,2
51254206,2021-08-14,2023-04-23,21,4,0,5,5,5,5,5,5,5,1
51267076,2022-10-11,2023-08-04,16,16,0,5,5,4,5,5,5,5,1
51281326,2021-08-30,2023-08-26,27,15,1,5,5,5,5,5,5,5,1
51303627,2021-10-03,2023-09-07,165,87,4,5,5,5,5,5,5,5,7
51308579,2021-08-23,2022-11-07,31,9,0,5,5,4,5,5,5,5,1
51350367,2021-12-27,2022-05-08,2,0,0,4,4,4,2,4,4,4,0
51359133,2021-10-17,2023-09-05,100,56,11,5,5,5,5,5,5,5,4
51389189,2021-08-26,2022-06-13,9,0,0,5,5,5,5,5,5,5,0
51393456,2023-06-07,2023-08-26,9,9,2,5,5,5,5,5,5,5,3
51393500,2021-08-10,2023-08-27,86,41,6,5,5,5,5,5,5,5,3
51426381,2023-05-12,2023-05-16,2,2,0,5,5,5,5,5,5,5,0
51507221,2021-12-01,2023-08-24,7,3,1,5,5,4,5,5,5,5,0
51508872,2021-08-25,2023-08-12,39,15,1,5,5,5,5,5,5,5,2
51584298,2021-08-18,2023-08-23,93,46,1,5,5,5,5,5,5,5,4
51664290,2021-08-19,2023-08-05,25,9,0,5,5,4,5,5,5,5,1
51673184,2021-08-20,2023-08-23,46,18,1,5,5,5,5,5,5,5,2
51680792,2021-12-01,2023-06-30,8,3,0,4,4,5,5,5,4,4,0
51691464,2021-08-18,2023-08-14,33,7,1,5,5,5,5,5,5,5,1
51713205,2021-09-02,2023-08-26,210,82,3,5,5,5,5,5,5,5,9
51715269,2021-10-22,2023-08-12,6,2,1,5,5,5,5,5,5,5,0
51726192,2021-10-31,2022-10-10,13,2,0,5,5,5,5,5,5,5,1
51729952,2022-05-01,2023-04-08,2,1,0,4,4,5,4,4,5,3,0
51795909,2021-09-23,2023-08-28,126,53,2,5,5,5,5,5,5,5,5
51802849,2021-10-11,2023-09-07,148,83,7,5,5,5,5,5,5,5,6
51803095,2021-08-29,2022-05-26,16,0,0,5,5,5,5,5,5,5,1
51905074,2021-09-02,2022-09-29,7,1,0,5,5,5,5,5,5,5,0
51905079,2021-09-03,2022-06-10,10,0,0,5,5,5,5,5,5,5,0
51918527,2021-10-02,2022-08-31,20,0,0,5,5,5,5,5,5,5,1
51936964,2021-12-06,2023-08-19,31,22,1,5,5,5,5,5,5,5,1
51945948,2021-09-19,2022-02-26,2,0,0,5,5,5,5,5,5,5,0
52010157,2021-10-02,2023-08-28,176,87,5,5,5,5,5,5,5,5,7
52041714,2021-09-22,2023-07-30,48,27,0,5,5,5,5,5,4,5,2
52059165,2021-09-05,2022-09-06,46,0,0,5,5,5,5,5,5,5,2
52065795,2021-09-12,2023-08-13,37,17,1,5,5,5,5,5,5,5,2
52134047,2021-10-03,2023-09-05,203,90,18,5,5,5,5,5,5,5,9
52135312,2021-09-27,2023-09-08,68,21,1,5,5,5,5,5,5,5,3
52187154,2021-10-12,2022-02-22,4,0,0,5,5,5,5,5,5,5,0
52240447,2021-09-26,2023-07-24,14,5,0,5,5,5,5,5,5,5,1
52303305,2021-10-06,2023-03-19,22,7,0,5,5,5,5,5,5,5,1
52335675,2021-12-04,2022-09-17,34,2,0,5,5,5,5,5,5,5,2
52335736,2021-10-04,2023-08-07,32,16,0,5,5,5,5,5,5,5,1
52339048,2021-09-27,2022-04-08,13,0,0,4,4,5,5,4,5,5,1
52366538,2021-12-20,2023-08-21,29,14,1,5,5,5,5,5,5,5,1
52370553,2021-09-23,2023-07-19,18,10,0,5,5,5,5,5,5,5,1
52443652,2021-10-21,2023-08-27,35,18,1,5,5,5,5,5,5,5,2
52458447,2023-05-28,2023-06-27,2,2,0,5,5,5,5,5,5,5,1
52459300,2023-05-15,2023-07-01,3,3,0,5,5,5,5,5,5,4,1
52477462,2021-10-18,2023-09-06,36,17,3,5,5,5,5,5,5,5,2
52491677,2021-11-15,2023-07-17,20,7,0,5,5,5,5,5,5,4,1
52498011,2021-10-08,2023-09-03,42,30,2,4,4,4,5,5,5,4,2
52526101,2021-12-22,2023-09-08,89,43,4,5,5,5,5,5,5,5,4
52529977,2021-11-12,2023-09-05,65,42,3,5,5,5,5,5,5,5,3
52556625,2021-11-06,2023-09-08,279,151,11,5,5,5,5,5,5,5,12
52564734,2021-10-06,2023-09-04,39,26,1,5,5,5,5,5,5,5,2
52571943,2022-08-28,2022-08-28,1,0,0,5,5,3,4,5,4,5,0
52619925,2022-05-12,2023-07-28,7,3,0,5,5,5,5,5,5,5,0
52620969,2021-10-09,2023-01-15,23,3,0,5,5,5,5,5,5,5,1
52621127,2021-12-04,2023-09-04,12,9,2,5,5,5,5,5,5,5,1
52668091,2021-10-16,2023-07-20,43,13,0,5,5,5,5,5,5,5,2
52669156,2021-10-27,2022-01-13,10,0,0,5,5,5,5,5,5,4,0
52676673,2022-01-02,2023-08-22,51,34,3,5,5,5,5,5,5,5,2
52687551,2021-10-19,2023-08-10,42,23,0,5,5,5,5,5,5,5,2
52688008,2021-10-15,2023-08-23,11,5,1,5,5,5,5,5,5,5,0
52712583,2021-11-08,2023-09-05,22,18,2,5,5,5,5,5,4,5,1
52712755,2022-09-05,2023-08-15,22,21,1,5,5,5,5,5,4,5,2
52757617,2021-12-28,2023-08-07,16,11,0,5,5,5,5,5,5,5,1
52770885,2021-10-19,2023-07-24,41,18,0,5,5,5,5,5,5,5,2
52843284,2021-12-05,2023-08-27,72,40,2,5,5,5,5,5,5,5,3
52845432,2022-04-23,2023-09-03,2,1,1,5,5,5,5,5,5,5,0
52862738,2021-10-25,2022-10-24,16,2,0,5,5,5,5,5,5,5,1
52863244,2021-12-12,2023-07-17,10,3,0,5,5,5,5,5,5,5,0
52876789,2021-10-24,2023-06-12,17,5,0,5,5,5,5,5,5,5,1
52898954,2021-12-19,2023-08-25,37,19,2,5,5,5,5,5,5,5,2
52917053,2022-02-05,2023-08-27,27,11,3,5,5,5,5,5,5,5,1
52917154,2022-06-18,2023-07-19,15,12,0,5,5,5,5,5,5,5,1
52925332,2021-11-07,2023-08-01,45,20,0,5,5,5,5,5,5,5,2
52952194,2022-01-10,2023-08-25,200,117,4,5,5,5,5,5,5,5,10
52956818,2023-01-02,2023-08-02,18,18,0,5,5,5,5,5,5,5,2
52970362,2021-12-18,2023-09-09,21,13,1,5,5,5,5,5,4,5,1
52972063,2021-11-12,2023-08-07,119,51,0,5,5,5,5,5,5,5,5
52987645,2022-01-03,2023-06-23,6,4,0,5,5,5,5,5,5,5,0
52990541,2022-01-03,2023-01-05,6,3,0,5,5,5,5,5,5,4,0
53012750,2021-11-18,2023-08-26,143,75,2,5,5,5,5,5,5,5,6
53034809,2022-05-08,2023-08-27,54,36,3,5,5,5,5,5,5,5,3
53043082,2021-12-19,2023-09-04,50,26,4,5,5,5,5,5,5,5,2
53066314,2021-11-07,2023-08-27,43,17,3,5,5,5,5,5,5,5,2
53088169,2022-03-30,2022-07-31,6,0,0,5,5,5,5,5,5,5,0
53089140,2021-12-12,2023-07-28,9,3,0,4,5,5,5,5,5,4,0
53114286,2021-12-06,2023-05-28,76,30,0,5,5,5,5,5,5,5,4
53149271,2021-12-05,2023-08-14,46,25,1,5,5,5,5,5,5,5,2
53164981,2021-11-15,2023-09-01,20,14,2,5,5,5,5,5,5,5,1
53165790,2023-03-21,2023-08-06,3,3,0,5,5,5,5,5,5,5,1
53167419,2022-04-24,2023-08-28,11,7,1,4,5,5,5,5,5,4,1
53262068,2021-11-27,2023-06-10,25,9,0,5,5,5,5,5,5,5,1
